replicate	mu	alpha	tau	gamma_0	gamma_1	gamma_2	gamma_3	gamma_4	N_bar	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_000	0.0008038477341452512	1.899178779922581	1.1438929052537856	-0.5957637749075441	-0.4488705790938342	-2.3064222769539473	-1.8743894110750707	-1.0141899278561328	0.2870992816416188	2.2858104773589973	0.3545882456023238	0.14888068205588567	0.36908434933738077	0.12744672300440965	2.5882602402620307
sim_001	0.0008887608814010101	0.37693526612038203	1.2033631289932	-4.970715685386365	-3.03205415723184	-0.7185412921047503	0.17424384392245695	0.7696482640003595	0.21108723279798178	4.263156156095278	0.24925143488657786	0.17906223206994207	0.4212268045279457	0.15045952851553446	1.0072194183237437
sim_002	0.0008214346764685467	1.2258444160563418	1.818506249725424	-0.5218856180961788	-2.1869250375606715	-1.444155649924514	-2.215510630895663	-2.40889441148816	0.17282525708736293	0.8214399197696258	0.157225756675441	0.17147995207359432	0.47229411385274683	0.19900017739821793	2.3497996817429936
sim_003	0.001073859189054705	0.5977758807203322	1.1345913792374662	-0.68341741999281	-0.25508316516110335	-1.7388091004008972	-1.6921034350126505	-1.1575232102892388	0.3310826403051937	11.62770414918783	0.08574855934258092	0.09475445308636188	0.2960090742923251	0.5234879132787321	2.1300316549702636
sim_004	0.0010164715141527184	0.7396161623917951	1.0729163659470113	-1.6806575113141666	-2.326911689928792	-1.3963020886067803	-0.8325716036040827	-0.4018804628422712	0.26509562440895745	11.967936677987929	0.5358567460002769	0.14964857911761478	0.11761691210911743	0.19687776277299077	1.2926641204965414
sim_005	0.0010225332529961184	0.7909509648583394	1.8996127931562248	-1.39233845358089	-1.7696480596117965	-1.7311472719601904	-1.2364592991530992	-1.054696087205876	0.23767339580247462	2.0429835531739204	0.2804662765179361	0.3059143445213963	0.3820665155069006	0.03155286345376717	1.5577542215308084
sim_006	0.000921914709345369	0.6098681119380288	1.8881370135202906	-2.260881650455794	-1.4317921527959339	-0.8894640058833048	-0.5350777110487397	0.37346438713097374	0.38722466425196767	3.6395768299308977	0.45600132737540316	0.0746126394450096	0.25904091169653354	0.2103451214830536	1.0998192929847999
sim_007	0.000965581698659813	2.654662849325929	1.393062299951774	-2.7678423717262053	-1.0787960764691578	-0.33229374355115837	-1.5243097960631156	-1.6896276505390053	0.22796254777398256	12.245713745654136	0.5494826975368892	0.05575015573714191	0.26244762617266587	0.13231952055330296	1.0374221045748777
sim_009	0.0010049351627679083	0.1268057484725609	1.1327146715795897	-0.1472593809432825	-0.27477323569036094	-1.8376231435613306	-2.767646114290473	-3.6423526410909544	0.17658889003677009	1.0680870116291605	0.04879690830418507	0.7634846781628417	0.17080492366358338	0.016913489869389915	2.032293550737597
sim_010	0.00102285027837574	0.15776642354933104	1.5115891328927846	-2.913943313936822	-2.986328468259243	-1.332172872129852	-0.17123796012033932	-0.7866180945933836	0.19435670127942511	1.1608709853746686	0.13551884568446912	0.15711871055419363	0.24451319974529706	0.46284924401604005	1.0324708590797749
sim_011	0.0008589480765713431	0.7982159523011636	1.4764426459635582	-0.8703030140199997	-1.421185311915416	-1.4153869038686153	-1.5094245115854328	-1.4359147210177308	0.26436015224455706	5.831966460064981	0.1546223194260643	0.4201426802179381	0.407918236859921	0.017316763496076464	1.334248408686113
sim_012	0.0009605750824287676	0.3141886875216358	1.666760086040648	-2.553108181394954	-1.5896847026715497	-1.4489491880682563	-0.39074765151124335	-0.968660407229228	0.2490180173810814	1.7320707947249665	0.3838632989745981	0.1576229677390202	0.2060755299629958	0.25243820332338585	1.2562845808405938
sim_013	0.001074737585626584	1.8238778132132751	1.5274422893316295	-1.3634529031031668	-2.0044328211861124	-2.063857994817749	-2.251222666046286	-0.29417464670977256	0.20282166037765056	34.09944602243527	0.10528842141871654	0.7316216241761052	0.04275670579056399	0.1203332486146144	1.4846961657122657
sim_014	0.0010080455126864323	0.2226215041128172	1.4702401947706516	-1.7581321621374766	-1.1400618936504967	-1.1185580127549049	-1.7125630581844158	-0.9563741246360757	0.2625961836201176	2.4113686846008178	0.14696664581591526	0.10409096819328746	0.4658218990293032	0.28312048696149406	1.2385182667995518
sim_015	0.0009004920503020912	0.3225660216832227	1.4684623297877804	-1.537225140140335	-1.159847901986385	-1.8320067257016606	-1.135534497412436	-1.588668268850083	0.2344163416392994	5.215980718929022	0.3920568576738652	0.004112750450813347	0.23969372780187595	0.3641366640734454	1.4380277660559804
sim_016	0.001000205624993417	0.38697354872317474	1.216002482906253	-1.3301508699807862	-1.9581448861919633	-2.5845546928448515	-1.4245103474380696	-1.3946295270864857	0.17580179827137546	3.625313830016453	0.5299316056608532	0.1991450691476185	0.009322793692395338	0.261600531499133	1.5885174281875343
sim_017	0.0010065503080770005	3.095253085528903	1.623871389313022	-1.3591601713496209	-1.4595019451585438	0.18541889076184592	-0.3236253693468729	-1.3378300244458636	0.4236109888971536	5.381543524883225	0.08831545644703817	0.7090330770093505	0.12322244925506552	0.079429017288546	1.4269221680017539
sim_018	0.001267810661791082	0.3643830784104594	1.5656571047811592	0.08999631877958636	0.36082075383321915	-0.2946358394842084	-2.3412095803594792	-2.274406611327981	0.4098815794095697	0.1808042479348987	0.18365940379649667	0.44122534008766223	0.3390429483846304	0.03607230773121055	2.2629011803818697
sim_019	0.0009299359910788596	0.985573098884203	1.4225101902072734	-0.9721936312418955	-1.6489396099554525	-0.7904549446652027	-1.7655231026997733	-2.069847772794936	0.23471299425616782	0.7013372372231979	0.3629797165572863	0.2452263721974445	0.2048249466565829	0.18696896458868634	1.564271988678258
sim_020	0.0010753389822829435	2.568114654587867	1.7067903897404135	-1.8063819192941708	-1.7703410810906477	-1.099186988800215	-0.6081595982578103	-0.47797147414236396	0.315875158239749	12.749984407935473	0.15784960824067143	0.1137880490669457	0.6652336892942178	0.0631286533981651	1.2459801073163976
sim_021	0.0009048639418633122	0.9128681957578101	1.2593889459174181	-0.2877959328235429	-0.38640184752185175	-2.378114025864353	-3.4266486610615257	-1.6819274978089713	0.19550338345797846	2.441956248155458	0.07190679111776146	0.37087322714547466	0.2539215079323332	0.3032984738044306	2.2079489555543104
sim_022	0.0009245681769519399	0.44218032314939	1.4814626125492087	-1.21470012013929	-1.1102361762344346	-1.8115597191354755	-1.4221907955608173	-1.0269657368289717	0.2679029450011778	0.26801841639146085	0.3104254364965081	0.5089561746647553	0.09914973235142076	0.08146865648731592	1.4698560022077545
sim_023	0.0010036121423687336	1.059356916378518	1.5577994099765382	-1.2403782410967092	-1.2731308631772618	-1.7737088382906183	-0.7752483216783944	-1.0883495101272296	0.29224489261229575	0.56551863866544	0.09375037446919099	0.473990772129738	0.2931427357233038	0.1391161176777671	1.635844313037933
sim_024	0.0011975855527476416	3.4092158116516598	1.373489994720637	-2.0534422757022646	-2.245851625476256	-0.9080234182333493	-0.9046947419199589	0.17926342893296887	0.30527272350665374	21.40823891285198	0.08080188130526966	0.1994301102639585	0.5300078207843864	0.1897601876463856	1.3135802431750514
sim_025	0.0010315632614777024	1.3722009515714404	1.2642615227405263	-3.595786493105277	-1.9348595414589105	-1.5853654218323818	-0.15893299969609354	0.9212452316904871	0.2806239267812567	0.45543625712655855	0.08189318233209221	0.18156907637531816	0.004547068940541479	0.7319906723520483	1.1018525718349834
sim_026	0.0009067882830346231	1.8295554380959622	1.6290397011686955	-0.53289551428252	-0.8502394167453684	-1.2715984352326442	-1.7092719806953678	-2.570070345779573	0.24986983953845587	13.07616501416708	0.1392406509481006	0.5418490204483892	0.1641908662823187	0.15471946232119146	3.0089877007357257
sim_027	0.0009293609850097014	0.1665467879901177	1.3566583515500206	-1.0152266886257464	-1.6779622584034872	-2.2596015635994107	-2.081110820636249	-1.5513861115882472	0.17959382807004762	5.584089789876568	0.10329508290171349	0.6437685589348091	0.2295700044744876	0.023366353688989854	1.3721546229064143
sim_028	0.0010853008629090328	0.586742480494861	1.487416605583711	-3.095997995118097	-2.355446759787456	-0.2529010865645356	-0.12871911235160916	-1.428082089579385	0.23404791756245877	3.5572451074557336	0.014867574412355289	0.6895787486969753	0.02100584861729258	0.274547828273377	1.1389926951937133
sim_029	0.0010890058751128339	1.1035910832088884	1.30650421284775	-1.4977122225645463	-1.3626316914223742	-1.9986046050702888	-1.0630163090064273	-0.7418468973233912	0.26374769196403625	9.84293675804761	0.021598859651286627	0.049298122230126036	0.897956279602281	0.031146738516306255	1.180860210473192
sim_030	0.0008729298824019215	1.3400511295297175	1.4313084051229286	-1.9011237562382606	-2.384859307394497	-1.7134751464957163	-0.7709998276355607	-0.8813487765999546	0.21645743350145186	3.315140986924445	0.7633660693956508	0.032320138375853145	0.07564220837393013	0.12867158385456595	1.174715007937959
sim_031	0.0009806215721820302	1.9830457791311125	1.185875877168189	-1.944255139273195	-2.781020461540561	-0.47852312860589974	-0.6099783082457828	0.33725276131722537	0.33443763633045503	5.632598525039917	0.099201741241451	0.09843149495566623	0.6123354793434179	0.1900312844594647	1.175755613863296
sim_032	0.0009793935695437581	1.06085880139505	1.4223139731058905	-1.2132553705439364	-1.6180302448924895	-1.642072188447548	-1.4938247741356356	-1.8796995362360518	0.20817495503610375	0.9142670639378	0.3124152762360599	0.2572102341515871	0.32896988421719087	0.10140460539516209	1.1444518974792603
sim_033	0.0010683847209861067	0.8016765604662297	1.578063358608728	-1.9416593661378458	-2.039533847107709	-1.251715430264181	-0.7300914083652428	-0.2757886406463048	0.28714793630848484	2.1869996575264334	0.29660857946010566	0.2272742051114977	0.11246930631279858	0.36364790911559813	1.0699450617826654
sim_034	0.001067643259532754	0.09398287388369342	1.3022667481396462	-0.2396338801888509	-1.2842960631026987	-0.8341667602963487	-1.4941265202361536	-3.062885455745546	0.25081949652257507	1.1905130737040572	0.03141576508344148	0.14785372646829734	0.3195341513609618	0.5011963570872993	1.783592835747748
sim_035	0.001030794536806493	0.17110172311797447	1.466983717911756	-1.3774899557645492	-0.9785165338382193	-0.8112357074781295	-1.2547337069510411	-0.9008449491056563	0.3448781300366496	1.6665399696953778	0.22735530884162194	0.2909495909475803	0.3171190376270583	0.1645760625837395	1.698174534334827
sim_037	0.0007857554785795696	0.5489594114268974	1.1935730073962596	-2.503417644479499	-1.5765190038851395	-1.3175367859011464	-0.5674932204329193	-1.3020925389723952	0.2337713358221621	2.8782607436360155	0.19648943199750904	0.3787190502857439	0.25807691694868506	0.16671460076806202	1.1622656418695028
sim_038	0.0010479081651749767	2.566101086184744	1.049958221989519	-0.33453092164959664	-0.499779224841007	-0.9644254298857827	-1.4987670626541356	-2.6874612253226653	0.3021013345958196	1.3011333511387406	0.004217079386391537	0.3497895098039361	0.14051708855450856	0.5054763222551637	1.8853299467730706
sim_039	0.0010551080677405384	0.20015500243203874	1.1302972560411515	-1.5305785507282705	-2.3419726113597323	-1.1400804086374214	-1.557367128582817	-0.6027359765374578	0.23822327015420214	1.3641296849296383	0.20369306874052692	0.626388341435727	0.058206201754184755	0.11171238806956144	1.5330686803871718
sim_040	0.0009225794064426017	0.13714132771850981	1.1639541107232367	-1.4721357964244226	-1.3644474480052005	-0.8834483589475871	-0.3276691325872303	-3.4925950850228555	0.22133914428971296	2.868192228531901	0.4584485581173565	0.3948141225835472	0.027803014922401455	0.11893430437669486	1.3040948566339186
sim_042	0.000897265495670548	0.1364781171933921	1.2961144456379923	-2.4213922855326304	-0.8668973482913969	-1.2646907115354982	-1.7515479138285739	-2.39975796167941	0.17537000124993812	3.1747105259824835	0.1886101668733341	0.15517942179169286	0.43054673051689235	0.2256636808180808	1.3775354871756411
sim_043	0.0009440196061222808	0.9883626354178794	1.0074460106239342	-1.1979361319886583	-1.5571050689828598	-0.8574930660790925	-1.2218620539700646	-2.1332067823060115	0.24819994677259563	20.655711726680327	0.06822791681231137	0.8015481770506979	0.04209859935471902	0.08812530678227172	1.401257303624175
sim_044	0.0010271837237415858	0.606163002232417	1.5414954184301157	-2.3374004704722426	-2.373719637957434	-0.9986969064537237	-0.40436649798210555	-0.7150668890787464	0.255163674131308	3.7533636839247744	0.1818767679804204	0.38234892387460345	0.15917366533377758	0.27660064281119845	1.165095433279429
sim_045	0.0011014921897067298	0.6687221771157829	1.481006012419479	-2.4158151623766786	-2.077715237055889	-1.4317715526276817	0.19209646782588807	-0.17636708977069704	0.3066910116934945	0.8221335410075677	0.09219686730144964	0.44756305834318394	0.008998058609039409	0.4512420157463269	1.0662695725520857
sim_046	0.0010153429103258128	0.8971019571920967	1.1779314886650405	-1.9505045508259873	-0.4823832017762151	-2.6665622893395238	-1.880208818166193	-0.5449487230013088	0.22203471918296927	2.2204838017152064	0.012475019188489544	0.10954990096613783	0.5944304931334042	0.2835445867119684	1.2328134498242367
sim_047	0.0010094097218072277	0.09861201873317754	1.5309955532616057	-1.8190457417490993	-3.4185447250650958	-1.141578458665845	-0.678888221994417	0.28795391110885915	0.25820003958115295	3.1762033991038923	0.32145717595328754	0.16250943770398651	0.40783763979970733	0.10819574654301875	1.123076827237425
sim_048	0.0008397288960758012	0.911449349923663	1.4761186725859654	-1.4647327881006498	-1.082800052827763	-1.03902192135595	-1.9247920268877377	-2.170973608360819	0.21514047771281058	0.7868749285588855	0.1470788797734879	0.08275069848451862	0.742658092486077	0.027512329255916467	1.7156022848638393
sim_049	0.0009297378436986174	0.4041976605502857	1.8381076108423715	-1.2794171168231987	-2.2401480249694696	-2.1246267693281067	-1.022705293521395	-1.763153059667553	0.1852572178407349	0.27759238722122626	0.5704200082675437	0.15651353054938555	0.05700606199784704	0.2160603991852238	1.462443412120758
sim_050	0.0009188792653117473	5.935317060365053	1.7563728981530125	-2.459322469257302	-0.8781889004455568	-0.28594049756745266	-0.608367123738301	-0.4546895552612802	0.3916832861479817	1.086781824052931	0.019714797629063203	0.3020407765459667	0.5545206213565017	0.12372380446846824	1.140363613271445
sim_051	0.0010230431250564042	1.1810368943268321	1.7077077647004821	-0.7706768477537038	-1.356664705200495	-1.7784493241874666	-1.214385246234853	-1.7094218736406508	0.25514593602070007	0.5544765749995035	0.23307679887983915	0.3542055463321875	0.16940122841458702	0.2433164263733864	1.740119350209032
sim_052	0.0009705394544471345	2.1488819322926265	1.4820600731892846	-2.1354144860757676	-2.7649489969999603	-2.3892933791972637	-0.24200565774213922	0.614206992073592	0.25070179708159707	3.1179088541251327	0.7380157262603627	0.07309934351714807	0.14585235441258448	0.0430325758099047	1.1447827758553824
sim_053	0.0010245966650076648	1.076667927780607	1.8124486144362777	-2.111018628810513	-1.9991375143467698	-1.226074926018173	-1.1309191153654565	-1.671503873930081	0.1963746800488597	2.948564927939808	0.09490337124739284	0.1848921433015396	0.6706132409191158	0.049591244531951746	1.0522113502879973
sim_054	0.0010621601129640985	1.7337380637825135	1.4838873626774403	-1.44355813262349	-1.7521341854848878	-1.9058700766838248	-1.8981231237060117	-0.8836737714652275	0.20666175459284994	1.694605046298189	0.15744207963148138	0.32524008677964933	0.35397104802937934	0.1633467855594899	1.1795925676363683
sim_055	0.0009769927035201836	0.21338158242223657	1.3379792271152642	-1.1690672835226996	-2.1144932385038695	-1.4612715742202045	-1.474319664329327	-1.7723762610366793	0.20223890056589658	7.879268947817967	0.5914098159374488	0.035572875302745534	0.09952978996603565	0.2734875187937702	1.5019509294321622
sim_056	0.0008810364700025211	2.557985463528726	1.2212085886863617	-2.0983750744904937	-1.3698937235186905	-0.6837605264967967	-1.1614710797863073	-1.844924388113344	0.2389060361640881	3.4958168937687057	0.0050003674867801174	0.8292110856174154	0.1260475790769019	0.03974096781890263	1.2127847326314476
sim_057	0.001152356957168511	0.1743526009957572	1.3489277657309855	-2.370289740805257	-2.2488065190123363	-1.0833215212933818	-0.4210122135996528	0.05688846114918	0.2972123814393796	1.5333123058780427	0.2385923326293656	0.6790423597589829	0.07930665164881333	0.0030586559628382618	1.07824208615109
sim_058	0.0011115359131067782	0.37075869267079775	0.9995457549754817	-1.1531487512712726	-1.0045539388088078	-0.3606783456001429	-2.205097697535253	-1.1696152680070921	0.3077034451545289	3.2157716530539497	0.768093288789503	0.15285659654332148	0.029108700403590995	0.04994141426358456	1.6449407127776097
sim_059	0.0009354050287165476	0.1251321638594791	1.4906183912632982	-1.3316957936406337	-1.2443487439620076	-1.7518444918586698	-1.244015374541688	-1.7003688723318426	0.23352768227333895	1.515796667322968	0.2097852006432483	0.02234348002685617	0.026355999499111202	0.7415153198307844	1.6205027216642132
sim_061	0.0009124857394991227	0.09888706945014929	1.389063990056575	-1.060486229820307	-1.2196677318224778	-0.7259506633932092	-0.5396018521003546	-1.934055124454856	0.33422116973483473	33.558463315151414	0.4609090252265978	0.15135833303132704	0.17292335080795118	0.214809290934124	1.6038723046952668
sim_062	0.0009679736337407547	2.768646107976625	1.1343717338939912	-1.4419794638978027	-2.6445780601712707	-1.5758509255784499	-1.359842813587879	-1.3417217839572915	0.18772172301796228	10.063518060816408	0.418572072166943	0.14044838197201026	0.17330018053946925	0.2676793653215776	1.352870979810814
sim_063	0.001008272445835897	1.29821417940474	1.6320102196864739	-1.2863648114506265	-1.4991870271669117	-1.2546146598964871	-1.0569687594299209	-1.1295935157293597	0.2878413684076383	1.0490939863833784	0.18819760709949918	0.20389894652139331	0.5899434721922265	0.01795997418688096	1.7664915288095924
sim_064	0.0012440230951232124	0.9717843930988546	1.3834187927838546	-2.2183442546055336	-1.916104556394558	-2.3580780068053873	-1.470070882122353	-0.28446932751053455	0.19216259709123182	4.082326714071087	0.31623953224100104	0.14240596809266376	0.5379795720932026	0.0033749275731325373	1.0694835283593869
